roc_auc,std,params,model__booster,model__gamma,model__grow_policy,model__learning_rate,model__max_delta_step,model__max_depth,model__reg_alpha,model__reg_lambda,model__subsample
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 86.55182859663464, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 4.008486085177079, 'model__max_depth': 26, 'model__reg_alpha': 9.36186720179726, 'model__reg_lambda': 34.02362855729954, 'model__subsample': 0.7}",gblinear,86.55182859663464,lossguide,0.1,4.008486085177079,26,9.36186720179726,34.02362855729954,0.7
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 27.939097885350193, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 9.168310727855644, 'model__max_depth': 21, 'model__reg_alpha': 8.856562970888065, 'model__reg_lambda': 41.59793372970679, 'model__subsample': 0.8}",gblinear,27.939097885350193,lossguide,0.3,9.168310727855644,21,8.856562970888065,41.59793372970679,0.8
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 31.629766678988084, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 7.714896458469831, 'model__max_depth': 13, 'model__reg_alpha': 0.04561961713671181, 'model__reg_lambda': 40.73489397306243, 'model__subsample': 0.8}",gblinear,31.629766678988084,lossguide,0.3,7.714896458469831,13,0.04561961713671181,40.73489397306243,0.8
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 48.87625099470049, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.005, 'model__max_delta_step': 2.114032276898083, 'model__max_depth': 20, 'model__reg_alpha': 67.9061011118944, 'model__reg_lambda': 76.09700627774178, 'model__subsample': 0.6}",gblinear,48.87625099470049,depthwise,0.005,2.114032276898083,20,67.9061011118944,76.09700627774178,0.6
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 41.70465546756878, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 3.22903045518194, 'model__max_depth': 6, 'model__reg_alpha': 52.23531785133359, 'model__reg_lambda': 59.38268664240513, 'model__subsample': 0.7}",gblinear,41.70465546756878,depthwise,0.3,3.22903045518194,6,52.23531785133359,59.38268664240513,0.7
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 40.53924422075704, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.05, 'model__max_delta_step': 3.5964106243094647, 'model__max_depth': 20, 'model__reg_alpha': 24.84582411222742, 'model__reg_lambda': 42.237669207951996, 'model__subsample': 0.8}",gblinear,40.53924422075704,depthwise,0.05,3.5964106243094647,20,24.84582411222742,42.237669207951996,0.8
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 52.93360593114673, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.005, 'model__max_delta_step': 6.980229867936464, 'model__max_depth': 15, 'model__reg_alpha': 0.33866866456990863, 'model__reg_lambda': 86.15419901150149, 'model__subsample': 0.7}",gblinear,52.93360593114673,lossguide,0.005,6.980229867936464,15,0.33866866456990863,86.15419901150149,0.7
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 27.114799876838237, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 6.215798682123314, 'model__max_depth': 20, 'model__reg_alpha': 4.9779008393867485, 'model__reg_lambda': 72.92493641386898, 'model__subsample': 1.0}",gblinear,27.114799876838237,depthwise,0.2,6.215798682123314,20,4.9779008393867485,72.92493641386898,1.0
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 37.70444265370607, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.2, 'model__max_delta_step': 8.857129981996705, 'model__max_depth': 3, 'model__reg_alpha': 28.553282193546295, 'model__reg_lambda': 24.329854721882537, 'model__subsample': 0.8}",gblinear,37.70444265370607,lossguide,0.2,8.857129981996705,3,28.553282193546295,24.329854721882537,0.8
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 3.752759818603354, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 5.490034322173922, 'model__max_depth': 25, 'model__reg_alpha': 70.89309210569027, 'model__reg_lambda': 37.764550740448335, 'model__subsample': 0.9}",gblinear,3.752759818603354,lossguide,0.3,5.490034322173922,25,70.89309210569027,37.764550740448335,0.9
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 45.92446252037044, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.005, 'model__max_delta_step': 6.691845155851823, 'model__max_depth': 18, 'model__reg_alpha': 75.90431723732013, 'model__reg_lambda': 99.66621745977942, 'model__subsample': 0.8}",gblinear,45.92446252037044,lossguide,0.005,6.691845155851823,18,75.90431723732013,99.66621745977942,0.8
0.5,0.0,"{'model__booster': 'gblinear', 'model__gamma': 4.788594556872623, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 6.371858634848685, 'model__max_depth': 18, 'model__reg_alpha': 20.462816619044165, 'model__reg_lambda': 54.89931682582555, 'model__subsample': 0.9}",gblinear,4.788594556872623,lossguide,0.3,6.371858634848685,18,20.462816619044165,54.89931682582555,0.9
